key_candidate_id,source_file_id,version_id,file_name,domain,sheet,source_column,source_field,normalized_field,tags,entity,data_type,nonempty,uniqueness_pct,source_key_candidate,target_system,canonical_key,source_status,confidence,decision_status,required_test,owner_role,evidence_location
KEY-0114,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,B-в разрезе,46,Общий итог,общий_итог,unclassified,Не классифицировано,number,100,99.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0115,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,Справочники,3,Коллекция ВРУЧНУЮ,коллекция_вручную,collection_id,Коллекция,text,3,100.0,Да,PLM,collection_id,Требует подтверждения владельца,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт,
KEY-0116,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,Справочники,4,Статья расхода,статья_расхода,cashflow_article,ДДС,text,41,100.0,Да,ERP / BI,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0117,FILE-019,VER-007-003,ДДС 2026.xlxs.xlsx,Финансы и денежные потоки,data B,4,Коллекция,коллекция,collection_id,Коллекция,text,135,5.2,Да,PLM,collection_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт,
KEY-0118,FILE-019,VER-007-003,ДДС 2026.xlxs.xlsx,Финансы и денежные потоки,В сводная по статьям,1,Сумма по полю в евро / Названия строк,сумма_по_полю_в_евро_названия_строк,amount,Финансовая операция,text,39,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0119,FILE-019,VER-007-003,ДДС 2026.xlxs.xlsx,Финансы и денежные потоки,В сводная по статьям,2,Названия столбцов / 2026-01-01 00:00:00,названия_столбцов_2026_01_01_00_00_00,unclassified,Не классифицировано,number,28,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0120,FILE-019,VER-007-003,ДДС 2026.xlxs.xlsx,Финансы и денежные потоки,В сводная по статьям,3,2026-02-01 00:00:00,2026_02_01_00_00_00,unclassified,Не классифицировано,number,29,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0121,FILE-019,VER-007-003,ДДС 2026.xlxs.xlsx,Финансы и денежные потоки,В сводная по статьям,4,2026-03-01 00:00:00,2026_03_01_00_00_00,unclassified,Не классифицировано,number,31,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0122,FILE-019,VER-007-003,ДДС 2026.xlxs.xlsx,Финансы и денежные потоки,В сводная по статьям,5,2026-04-01 00:00:00,2026_04_01_00_00_00,unclassified,Не классифицировано,number,30,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0123,FILE-019,VER-007-003,ДДС 2026.xlxs.xlsx,Финансы и денежные потоки,В сводная по статьям,6,2026-05-01 00:00:00,2026_05_01_00_00_00,unclassified,Не классифицировано,number,28,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0124,FILE-019,VER-007-003,ДДС 2026.xlxs.xlsx,Финансы и денежные потоки,В сводная по статьям,7,Общий итог,общий_итог,unclassified,Не классифицировано,number,39,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0125,FILE-019,VER-007-003,ДДС 2026.xlxs.xlsx,Финансы и денежные потоки,D-по статьям,1,Сумма по полю в евро / Названия строк,сумма_по_полю_в_евро_названия_строк,amount,Финансовая операция,text,10,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0126,FILE-019,VER-007-003,ДДС 2026.xlxs.xlsx,Финансы и денежные потоки,D-по статьям,7,Общий итог,общий_итог,unclassified,Не классифицировано,number,10,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0127,FILE-019,VER-007-003,ДДС 2026.xlxs.xlsx,Финансы и денежные потоки,D - сводная,1,месяц / Названия строк,месяц_названия_строк,unclassified,Не классифицировано,text,34,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0128,FILE-019,VER-007-003,ДДС 2026.xlxs.xlsx,Финансы и денежные потоки,Справочники,3,Коллекция ВРУЧНУЮ,коллекция_вручную,collection_id,Коллекция,text,3,100.0,Да,PLM,collection_id,Требует подтверждения владельца,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт,
KEY-0129,FILE-019,VER-007-003,ДДС 2026.xlxs.xlsx,Финансы и денежные потоки,Справочники,4,Статья расхода,статья_расхода,cashflow_article,ДДС,text,42,100.0,Да,ERP / BI,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0130,FILE-030,VER-019-004,ЗП за апрель 2025.xlsx,Персонал и оплата труда,окладники,1,2025-04-01 00:00:00,2025_04_01_00_00_00,unclassified,Не классифицировано,text,51,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0131,FILE-030,VER-019-004,ЗП за апрель 2025.xlsx,Персонал и оплата труда,ведомость мастера,1,2025-04-01 00:00:00 / Мастера,2025_04_01_00_00_00_мастера,unclassified,Не классифицировано,text,14,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0132,FILE-030,VER-019-004,ЗП за апрель 2025.xlsx,Персонал и оплата труда,ведомость мастера,3,Сдельная оплата,сдельная_оплата,unclassified,Не классифицировано,number,14,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0133,FILE-030,VER-019-004,ЗП за апрель 2025.xlsx,Персонал и оплата труда,ведомость мастера,10,"Итого, без бонуса",итого_без_бонуса,amount,Финансовая операция,number,14,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0134,FILE-030,VER-019-004,ЗП за апрель 2025.xlsx,Персонал и оплата труда,ведомость мастера,12,Итого к выплате,итого_к_выплате,amount; salary,ФОТ; Финансовая операция,number,14,100.0,Да,ERP / финансовый регистр; ЗУП / ERP,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0135,FILE-030,VER-019-004,ЗП за апрель 2025.xlsx,Персонал и оплата труда,ведомость мастера,15,Итого на руки,итого_на_руки,amount,Финансовая операция,number,15,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0136,FILE-030,VER-019-004,ЗП за апрель 2025.xlsx,Персонал и оплата труда,табель,1,2025-04-01 00:00:00,2025_04_01_00_00_00,unclassified,Не классифицировано,number,56,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0137,FILE-030,VER-019-004,ЗП за апрель 2025.xlsx,Персонал и оплата труда,отчет Олейник,3,Описание работы,описание_работы,product_name,SKU,text,17,100.0,Да,MDM / PLM / ERP,canonical_sku,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт/коммерция,
KEY-0138,FILE-030,VER-019-004,ЗП за апрель 2025.xlsx,Персонал и оплата труда,карты,1,"Заработная плата, выданная на карты, за апрель 2025 / № п/п",заработная_плата_выданная_на_карты_за_апрель_2025_o_п_п,unclassified,Не классифицировано,number,42,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0139,FILE-030,VER-019-004,ЗП за апрель 2025.xlsx,Персонал и оплата труда,карты,2,ФИО,фио,employee_name,Сотрудник,text,43,100.0,Да,HRIS / ЗУП,employee_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",HR,
KEY-0140,FILE-031,VER-019-010,ЗП за апрель 2026.xlsx,Персонал и оплата труда,Распределение,2,ИТОГО ЗП за апрель,итого_зп_за_апрель,amount,Финансовая операция,text,10,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0141,FILE-031,VER-019-010,ЗП за апрель 2026.xlsx,Персонал и оплата труда,Распределение,4,МД,мд,unclassified,Не классифицировано,number,11,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0142,FILE-031,VER-019-010,ЗП за апрель 2026.xlsx,Персонал и оплата труда,окладники,1,2026-04-01 00:00:00,2026_04_01_00_00_00,unclassified,Не классифицировано,text,57,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0143,FILE-031,VER-019-010,ЗП за апрель 2026.xlsx,Персонал и оплата труда,ведомость мастера,1,2026-04-01 00:00:00 / Мастера,2026_04_01_00_00_00_мастера,unclassified,Не классифицировано,text,15,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0144,FILE-031,VER-019-010,ЗП за апрель 2026.xlsx,Персонал и оплата труда,ведомость мастера,3,Сдельная оплата,сдельная_оплата,unclassified,Не классифицировано,number,15,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0145,FILE-031,VER-019-010,ЗП за апрель 2026.xlsx,Персонал и оплата труда,ведомость мастера,11,"Итого, без бонуса",итого_без_бонуса,amount,Финансовая операция,number,15,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0146,FILE-031,VER-019-010,ЗП за апрель 2026.xlsx,Персонал и оплата труда,ведомость мастера,13,Итого к выплате,итого_к_выплате,amount; salary,ФОТ; Финансовая операция,number,15,100.0,Да,ERP / финансовый регистр; ЗУП / ERP,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0147,FILE-031,VER-019-010,ЗП за апрель 2026.xlsx,Персонал и оплата труда,ведомость мастера,16,Итого на руки,итого_на_руки,amount,Финансовая операция,number,15,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0148,FILE-031,VER-019-010,ЗП за апрель 2026.xlsx,Персонал и оплата труда,ведомость мастера,17,Выдан аванс,выдан_аванс,unclassified,Не классифицировано,number,15,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0149,FILE-031,VER-019-010,ЗП за апрель 2026.xlsx,Персонал и оплата труда,табель,1,2026-04-01 00:00:00,2026_04_01_00_00_00,unclassified,Не классифицировано,number,71,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0150,FILE-031,VER-019-010,ЗП за апрель 2026.xlsx,Персонал и оплата труда,карты,1,"Заработная плата, выданная на карты, за апрель 2026 / № п/п",заработная_плата_выданная_на_карты_за_апрель_2026_o_п_п,unclassified,Не классифицировано,number,47,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0151,FILE-031,VER-019-010,ЗП за апрель 2026.xlsx,Персонал и оплата труда,карты,2,ФИО,фио,employee_name,Сотрудник,text,48,100.0,Да,HRIS / ЗУП,employee_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",HR,
KEY-0152,FILE-031,VER-019-010,ЗП за апрель 2026.xlsx,Персонал и оплата труда,карты,7,Больничный за счет работодателя,больничный_за_счет_работодателя,unclassified,Не классифицировано,number,10,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0153,FILE-031,VER-019-010,ЗП за апрель 2026.xlsx,Персонал и оплата труда,отчет Новикова,3,ДМ собрание по коллекции,дм_собрание_по_коллекции,collection_id; unit,Коллекция; Материал,text,3,100.0,Да,ERP / WMS; PLM,collection_id,Требует подтверждения владельца,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0154,FILE-031,VER-019-010,ЗП за апрель 2026.xlsx,Персонал и оплата труда,отчет Олейник,3,Описание работы,описание_работы,product_name,SKU,text,11,100.0,Да,MDM / PLM / ERP,canonical_sku,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт/коммерция,
KEY-0155,FILE-031,VER-019-010,ЗП за апрель 2026.xlsx,Персонал и оплата труда,ЗП новеньких,1,Алтунина Елена / Булгакова Анастасия,алтунина_елена_булгакова_анастасия,unclassified,Не классифицировано,text,17,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0156,FILE-031,VER-019-010,ЗП за апрель 2026.xlsx,Персонал и оплата труда,ЗП новеньких,6,раб. С 17.02. / с 24 апр,раб_с_17_02_с_24_апр,unclassified,Не классифицировано,text,14,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0157,FILE-032,VER-019-006,ЗП за июнь 2025.xlsx,Персонал и оплата труда,окладники,1,2025-06-01 00:00:00,2025_06_01_00_00_00,unclassified,Не классифицировано,text,54,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0158,FILE-032,VER-019-006,ЗП за июнь 2025.xlsx,Персонал и оплата труда,окладники,11,Итого на руки,итого_на_руки,amount,Финансовая операция,number,43,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0159,FILE-032,VER-019-006,ЗП за июнь 2025.xlsx,Персонал и оплата труда,вышивальщицы,11,Итого на руки,итого_на_руки,amount,Финансовая операция,number,23,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0160,FILE-032,VER-019-006,ЗП за июнь 2025.xlsx,Персонал и оплата труда,вышивальщицы,12,На руки по факту,на_руки_по_факту,budget_actual,Бюджет,number,23,100.0,Да,FP&A / BI,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0161,FILE-032,VER-019-006,ЗП за июнь 2025.xlsx,Персонал и оплата труда,ведомость мастера,1,2025-06-01 00:00:00 / Мастера,2025_06_01_00_00_00_мастера,unclassified,Не классифицировано,text,15,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0162,FILE-032,VER-019-006,ЗП за июнь 2025.xlsx,Персонал и оплата труда,ведомость мастера,3,Сдельная оплата,сдельная_оплата,unclassified,Не классифицировано,number,14,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0163,FILE-032,VER-019-006,ЗП за июнь 2025.xlsx,Персонал и оплата труда,ведомость мастера,10,"Итого, без бонуса",итого_без_бонуса,amount,Финансовая операция,number,14,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0164,FILE-032,VER-019-006,ЗП за июнь 2025.xlsx,Персонал и оплата труда,ведомость мастера,12,Итого к выплате,итого_к_выплате,amount; salary,ФОТ; Финансовая операция,number,14,100.0,Да,ERP / финансовый регистр; ЗУП / ERP,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0165,FILE-032,VER-019-006,ЗП за июнь 2025.xlsx,Персонал и оплата труда,ведомость мастера,16,Итого на руки,итого_на_руки,amount,Финансовая операция,number,14,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0166,FILE-032,VER-019-006,ЗП за июнь 2025.xlsx,Персонал и оплата труда,табель,1,2025-06-01 00:00:00,2025_06_01_00_00_00,unclassified,Не классифицировано,number,66,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0167,FILE-032,VER-019-006,ЗП за июнь 2025.xlsx,Персонал и оплата труда,отчет Новикова,3,примерка коллекции.,примерка_коллекции,collection_id,Коллекция,empty,0,0.0,Да,PLM,collection_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт,
KEY-0168,FILE-032,VER-019-006,ЗП за июнь 2025.xlsx,Персонал и оплата труда,отчет Олейник,3,Описание работы,описание_работы,product_name,SKU,text,15,100.0,Да,MDM / PLM / ERP,canonical_sku,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт/коммерция,
KEY-0169,FILE-032,VER-019-006,ЗП за июнь 2025.xlsx,Персонал и оплата труда,карты,1,"Заработная плата, выданная на карты, за июнь 2025 / № п/п",заработная_плата_выданная_на_карты_за_июнь_2025_o_п_п,unclassified,Не классифицировано,number,42,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0170,FILE-033,VER-019-005,ЗП за май 2025.xlsx,Персонал и оплата труда,окладники,1,2025-05-01 00:00:00,2025_05_01_00_00_00,unclassified,Не классифицировано,text,53,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0171,FILE-033,VER-019-005,ЗП за май 2025.xlsx,Персонал и оплата труда,окладники,13,Примечание,примечание,comment,Комментарий,text,10,100.0,Да,В контексте первичного регистра,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0172,FILE-033,VER-019-005,ЗП за май 2025.xlsx,Персонал и оплата труда,ведомость мастера,1,2025-05-01 00:00:00 / Мастера,2025_05_01_00_00_00_мастера,unclassified,Не классифицировано,text,14,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0173,FILE-033,VER-019-005,ЗП за май 2025.xlsx,Персонал и оплата труда,ведомость мастера,3,Сдельная оплата,сдельная_оплата,unclassified,Не классифицировано,number,14,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0174,FILE-033,VER-019-005,ЗП за май 2025.xlsx,Персонал и оплата труда,ведомость мастера,10,"Итого, без бонуса",итого_без_бонуса,amount,Финансовая операция,number,14,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0175,FILE-033,VER-019-005,ЗП за май 2025.xlsx,Персонал и оплата труда,ведомость мастера,12,Итого к выплате,итого_к_выплате,amount; salary,ФОТ; Финансовая операция,number,14,100.0,Да,ERP / финансовый регистр; ЗУП / ERP,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0176,FILE-033,VER-019-005,ЗП за май 2025.xlsx,Персонал и оплата труда,ведомость мастера,15,Итого на руки,итого_на_руки,amount,Финансовая операция,number,14,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0177,FILE-033,VER-019-005,ЗП за май 2025.xlsx,Персонал и оплата труда,ведомость мастера,16,На руки по факту,на_руки_по_факту,budget_actual,Бюджет,number,14,100.0,Да,FP&A / BI,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0178,FILE-033,VER-019-005,ЗП за май 2025.xlsx,Персонал и оплата труда,табель,1,2025-05-01 00:00:00,2025_05_01_00_00_00,unclassified,Не классифицировано,number,56,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0179,FILE-033,VER-019-005,ЗП за май 2025.xlsx,Персонал и оплата труда,карты,1,"Заработная плата, выданная на карты, за май 2025 / № п/п",заработная_плата_выданная_на_карты_за_май_2025_o_п_п,unclassified,Не классифицировано,number,42,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0180,FILE-033,VER-019-005,ЗП за май 2025.xlsx,Персонал и оплата труда,карты,2,ФИО,фио,employee_name,Сотрудник,text,43,100.0,Да,HRIS / ЗУП,employee_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",HR,
KEY-0181,FILE-033,VER-019-005,ЗП за май 2025.xlsx,Персонал и оплата труда,отчет Новикова,3,"ДМ примерка коллекции, комуникация",дм_примерка_коллекции_комуникация,collection_id; unit,Коллекция; Материал,text,1,100.0,Да,ERP / WMS; PLM,collection_id,Требует подтверждения владельца,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0182,FILE-033,VER-019-005,ЗП за май 2025.xlsx,Персонал и оплата труда,отчет Олейник,3,Описание работы,описание_работы,product_name,SKU,text,18,100.0,Да,MDM / PLM / ERP,canonical_sku,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт/коммерция,
KEY-0183,FILE-034,VER-019-011,ЗП за май 2026.xlsx,Персонал и оплата труда,Распределение,2,ИТОГО ЗП за май,итого_зп_за_май,amount,Финансовая операция,text,10,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0184,FILE-034,VER-019-011,ЗП за май 2026.xlsx,Персонал и оплата труда,Распределение,4,МД,мд,unclassified,Не классифицировано,number,11,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0185,FILE-034,VER-019-011,ЗП за май 2026.xlsx,Персонал и оплата труда,окладники,1,2026-05-01 00:00:00,2026_05_01_00_00_00,unclassified,Не классифицировано,text,56,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0186,FILE-034,VER-019-011,ЗП за май 2026.xlsx,Персонал и оплата труда,окладники,5,Премия/отпуск/больничный,премия_отпуск_больничный,salary,ФОТ,number,11,100.0,Да,ЗУП / ERP,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0187,FILE-034,VER-019-011,ЗП за май 2026.xlsx,Персонал и оплата труда,окладники,11,Итого на руки,итого_на_руки,amount,Финансовая операция,number,43,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0188,FILE-034,VER-019-011,ЗП за май 2026.xlsx,Персонал и оплата труда,ведомость мастера,1,2026-05-01 00:00:00 / Мастера,2026_05_01_00_00_00_мастера,unclassified,Не классифицировано,text,14,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0189,FILE-034,VER-019-011,ЗП за май 2026.xlsx,Персонал и оплата труда,ведомость мастера,3,Сдельная оплата,сдельная_оплата,unclassified,Не классифицировано,number,14,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0190,FILE-034,VER-019-011,ЗП за май 2026.xlsx,Персонал и оплата труда,ведомость мастера,11,"Итого, без бонуса",итого_без_бонуса,amount,Финансовая операция,number,14,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0191,FILE-034,VER-019-011,ЗП за май 2026.xlsx,Персонал и оплата труда,ведомость мастера,13,Итого к выплате,итого_к_выплате,amount; salary,ФОТ; Финансовая операция,number,14,100.0,Да,ERP / финансовый регистр; ЗУП / ERP,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0192,FILE-034,VER-019-011,ЗП за май 2026.xlsx,Персонал и оплата труда,ведомость мастера,16,Итого на руки,итого_на_руки,amount,Финансовая операция,number,14,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0193,FILE-034,VER-019-011,ЗП за май 2026.xlsx,Персонал и оплата труда,карты,1,"Заработная плата, выданная на карты, за май 2026 / № п/п",заработная_плата_выданная_на_карты_за_май_2026_o_п_п,unclassified,Не классифицировано,number,47,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0194,FILE-034,VER-019-011,ЗП за май 2026.xlsx,Персонал и оплата труда,карты,2,ФИО,фио,employee_name,Сотрудник,text,48,100.0,Да,HRIS / ЗУП,employee_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",HR,
KEY-0195,FILE-034,VER-019-011,ЗП за май 2026.xlsx,Персонал и оплата труда,табель,1,2026-05-01 00:00:00,2026_05_01_00_00_00,unclassified,Не классифицировано,number,71,98.6,Да,Уточнить,,Технический кандидат,Средняя,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
